,subred,title,text
541,todayilearned,"TIL there was a plan to build a 3,000 slot machine casino almost 3 miles from the Gettysburg Battlefield, which would create 3,000 jobs and a year-round tourism industry. It was rejected twice (2006 and 2011) under opposition from Civil War enthusiasts including Ken Burns and composer John Williams.",
542,todayilearned,"TIL in the opening sequence of Adventures of Superman, 3 actors in the show have lines: ""Look, up in the sky!"" (Robert Shayne, insp. Bill Henderson); ""It's a bird!""(George Reeves) and ""It's a plane!"" (Phyllis Coates, the first to play LL. She was told to use a high-pitched voice to sound childlike.)",
543,todayilearned,TIL Water can react with itself in an ionization reaction to create small amounts of hydroxide (a base) and hydronium (an acid).,
544,todayilearned,"TIL that in the 1960s, the Soviet Union sent snowplows instead of tractors to Guinea to win them over and that the US government sent parkas to help the government of the Philipines instead of emergency medical military aid during the Reagan era.",
545,todayilearned,"TIL that the Canadian province of Alberta has no rats, and it is even illegal to own pet rats without a permit.",
546,todayilearned,"TIL of the Socialist Fraternal Kiss, a greeting composed of a warm embrace and a passionate kiss on the lips between two socialist leaders. Leaders of socialist countries would often exchange this greeting during and before the Cold War.",
547,todayilearned,TIL One of Leonard Nimoy's first screen appearances was as a Martian invader in Zombies of the Stratosphere.,
548,todayilearned,"TIL that Ruth Ellis was the last woman to be hung in Great Britain, being sentenced to the gallows in 1955 for the murder of her lover after becoming embittered by his cheating ways",
549,todayilearned,"TIL that air traffic controllers direct commercial flights to fly at “even” or “odd” levels. The general rule in most parts of the world is aircraft going east will fly at odd levels, ie 35’000 feet, while aircraft heading west will fly even levels, ie 34’000 feet.",
550,todayilearned,"TIL Honduran white bats (Ectophylla alba) or Caribbean white tent-making bats, create their own daytime sleeping quarters by using their teeth to cut the ribs of large leaves causing them to fold down to form a tent. They appear as white puffballs when they gather in groups.The bats mostly eat figs.",
551,todayilearned,"TIL that The Who’s Roger Daltrey is allergic to cannabis, which affects his singing. On one occasion he threatened to stop a show due to people smoking, advising them to “stick it up your fuckin’ ass.”",
552,todayilearned,"TIL Cyndi Laupers hit song ""all through the night"" was first recorded and written by Jules Shear. Unlike many covers that do not include the original artist, Jules sings throughout Cyndi's recording as backing vocalist.",
553,todayilearned,"TIL No one has died from being bitten by a Rabid Dog in the United States for over 40 years. Canine-specific rabies has been completely eradicated in the US, although other mammals can transmit other strains of the disease.",
554,todayilearned,"TIL about the Hasanlu lovers, these intertwined skeletons date to the destruction of Hasanlu (ca. 800 BCE). The two are close together facing each other. The skeleton on the left appears to be reaching out its right hand to touch the face of the skeleton on the right .",
555,todayilearned,TIL the movie Brewster's Millions was banned in Memphis TN because the African American Butler character was treated too well,
556,todayilearned,"TIL that the Pentagon has a full-blown battle plan against zombies, for in-house training. In this document, zombies are categorized, from ""evil, magic"" zombies to ""vegetarian"" zombies which groan ""graaaains"" instead of the usual ""braaaains"".",
557,todayilearned,TIL that the first Ten Commandments Monuments in the US were created for the purpose of promoting a Paramount Pictures film by Cecil B. DeMille in 1956,
558,todayilearned,"TIL only less than 2% of the uranium in Little Boy, the bomb that was dropped onto Hiroshima, actually fissioned. This was still enough to kill 66,000 people and have a fatal blast radius of 1.3km.",
559,todayilearned,TIL Thích Quảng Đức was a Vietnamese Mahayana Buddhist monk who burned himself to death at a busy Saigon road intersection on 11 June 1963. He didn't make a single move. Quảng Đức was protesting the persecution of Buddhists by the South Vietnamese government led by Ngô Đình Diệm.,
560,todayilearned,"TIL children's poet Shel Silverstein wrote many outlaw country songs, such as A Boy Named Sue.",
561,todayilearned,TIL dice have been used for a really really long time. Many have been found from the Indus Civilization (2500-1700 bce).,
562,todayilearned,"TIL there's a fetish term and concept for people who are aroused by wearing clothing intended for their own gender (men wearing men's clothes, or women wearing women's clothing)",
563,todayilearned,"TIL inspired by the well-known “ghosting” phenomenon, “soft ghosting” is described as slowly breaking off communication with someone by “liking” their text messages, but offering no genuine response or continuation of a conversation",
564,todayilearned,"TIL Chinese director Jia Zhangke has been praised as ""the most important filmmaker working in the world today."" Jia's status in China rose when he was allowed to direct his fourth feature film, The World, with state approval. His first short film was a documentary on tourists in Tiananmen Square",
565,todayilearned,"TIL Keiko, the male orca who portrayed Willy in the 1993 film Free Willy was eventually freed in Iceland but did not fully adapt to the wilderness and shortly after died in Norway.",
566,todayilearned,TIL the small elephant hawk moth (Deilephila porcellus) gets its common name for the caterpillar head's resemblance to an elephant's trunk. Hawk moths are also known as sphinx moths because the caterpillar resembles the Great Sphinx of Giza when resting. They are found in Europe and northern Africa.,
567,todayilearned,"TIL of the Nepalese Royal Family Massacre. Nine members of the royal family, including the king, were murdered by the crown prince, who then killed himself.",
568,todayilearned,"TIL that in the Middles Ages, psychiatric disorder existed among the upper class causing people to fear that they were made of glass ""and therefore likely to shatter into pieces"". One famous sufferer was King Charles VI of France, who wore reinforced clothing to protect himself from ""shattering""",
569,todayilearned,TIL that Whitesnake’s monster hit from 1987 “Here I Go Again” is a remake of a 1982 Whitesnake song,
570,todayilearned,TIL that evolutionary biologists believe that humans developed the ability to use reason and rationality to win arguments and manipulate their surroundings rather than to find truth and make decisions.,
571,todayilearned,"TIL Operation Condor was a United States-backed campaign of political repression and state terror involving intelligence operations and assassination of opponents, officially and formally implemented in November 1975 by the right-wing dictatorships of the Southern Cone of South America.",
572,todayilearned,"TIL ‘swimhiking’ is considered an inventive recreational sport. The meaning is quite straightforward, just engaging in swimming and hiking carrying with you a change of clothes.",
573,todayilearned,"TIL that the Kremlin has a division of trained hawks that defend the building from crows. At first, keepers tried to use pre-recorded shrieks, but crows got used to them, so falcons-later hawks, were used. They are easier and cheaper to train. There’s also an eagle-owl that hunts at night.",
574,todayilearned,"TIL In January 2014, in response to a wave of anti-gay laws passed in Africa, Kenyan author Binyavanga Wainaina publicly announced that he was gay, first writing an essay that he described as a ""lost chapter"" of his 2011 memoir entitled ""I am a Homosexual, Mum""",
575,todayilearned,"TIL Haneke's 2005 film ""Caché"" was proposed for the Oscars by Austria but got rejected due to the film being in French (which is not spoken in Austria). This prompted the Academy Award Committee to change the rules the next year",
576,todayilearned,"TIL In 1821, Thomas Jennings became the first African-American to hold a patent. He invented 'dry scouring', a method for removing dirt and grease from clothing that would lead to today's dry cleaning.",
577,todayilearned,"TIL that Lithuanian politician Artūras Zuokas won an IG Nobel prize in 2011, for “demonstrating that the problem of illegal parked luxury cars can be solved by running them over with a tank”. Zuokas had used an armoured vehicle to run over an illegally parked car in a Vilinus bike lane.",
578,todayilearned,"TIL in reference to Donald Duck’s nephews Huey, Dewey, and Louie, Disney's archivist Dave Smith, in ""Disney A to Z"", said, ""Note that the brightest hue of the three is red (Huey), the color of water, dew, is blue (Dewey), and that leaves Louie, and leaves are green.""",
579,todayilearned,"TIL during a screening of Blue Velvet in Chicago a man fainted and had to have his pacemaker changed. Upon completion, he returned to the cinema to see the movie's ending",
580,todayilearned,"TIL : AS Long As Possible (ASLAP) is a visual art work by Finnish artist Juha van Ingen, consisting of a 1000-year long GIF animation loop which will automatically start over, after the last frame has played. ASLAP is intended to continue to play for ever.",
581,todayilearned,"TIL According to one analysis of military veterans in the Uk, 50,000 are coping with mental health conditions, 10,000 are in prison, on parole or on probation and 6,000 have no permanent address.",
582,todayilearned,"TIL when Coca-Cola withdrew from India in 1997, Ramesh Chauhan developed his own softdrink formula from scratch, experimenting with ingredients such as cinnamon, cardamom, and nutmeg, naming it Thums up. In 1993 it had 85% market share when Coca-Cola re-entered India and bought it for $60 million.",
583,todayilearned,"TIL The 24 Hours of Le Mans traditionally begins with a ""standing start"", where drivers run to their car. Feeling this type of start was unsafe, Jacky Ickx opposed it by walking across the track while his competitors ran. He was nearly hit by a car, and another was killed. Ickx won the race.",
584,todayilearned,"TIL During the 1930’s IBM created a census for Nazi Germany identifying Jews, Gypsies and other ethnic groups by their nationality, gender and occupation which helped the regime significantly to organize and slaughter millions of innocent lives.",
585,todayilearned,TIL Valerian and the City of a Thousand Planets (2017) is both the most expensive European and independent film ever made.,
586,todayilearned,TIL That Alabama despite being outside tornado alley. Has the highest number of fatalities from tornadoes since 1991.,
587,todayilearned,TIL Rapper Busta Rhymes voiced the Reptar Wagon from Rugrats,
588,todayilearned,TIL the human brain remains half awake when sleeping in a new environment for the first time.,
589,todayilearned,"TIL about the Texas Archive War, in which Texas fought a (small) civil war over the location of official documents",
590,todayilearned,TIL the actor in the Xenomorph suit in Aliens never acted in another movie.,
591,todayilearned,"TIL that Heather Donahue, the lead in The Blair Witch Project, brought a large knife with her to the set on the first day of filming because she was concerned it was a snuff film, and her friends &amp; family didn't want her to do the movie.",
592,todayilearned,"TIL Jenga blocks have random, small imperfections to make the game more challenging. As of 2017, 4.3 billion blocks have been made",
593,todayilearned,"TIL a 2012 study found online users lost patience in as little as two seconds while waiting for a video to start playing. Users who are connected to the Internet at faster speeds are less patient than others connected at slower speeds, showing a link between the expectation of speed and patience.",
594,todayilearned,"TIL US Army still has dummy tanks. They have dummy M1 tanks that imitate not only in appearance but also in its heat signature in order to appear real to infrared detectors. These decoys cost only $3,300, compared to $4.35 million for a real M1. It's the same size as a duffel bag when disassembled.",
595,todayilearned,"TIL Paul Cuffe was born the son of a freed black man and a Native American woman who built his own ship, captained a lucrative whaling business, and snuck supplies through British blockades became the richest man in the city of Westport.",
596,todayilearned,"TIL The novel/film ""Looking For Mr. Goodbar"" was based on a true story. It was based on the murder of school teacher Roseann Quinn in 1973. She was stabbed 18 times by a man she met that night at a bar and brought home. When he was finally caught he hung himself in jail.",
597,todayilearned,"TIL: Lee Choon-jae, the serial killer that Memories of Murder was based on, was discovered last year while in prison from an unrelated murder. Side fact, he also confessed to being the murderer 3 days before Parasite's theatrical debut",
598,todayilearned,TIL Sihanoukville is Cambodia's sole deep water port. The French colonial administration preferred to use Saigon for international trade and the Mekong River for further distribution. Thus Cambodia's access to high sea's trade was via the Mekong which required passage through Vietnamese territory,
599,todayilearned,"TIL Toronto's most notorious (and oldest, at 66 years old) serial killer operated as a landscaper during the summer, and a mall Santa Claus during the winter. He eventually pled guilty to 8 counts of homicide of gay men in the Toronto area.",
600,todayilearned,TIL Octopuses have many neurons in their tentacles such that a severed tentacle can continue reacting to stimuli even after they are no longer connected to the main brain. If you put food near a severed tentacle it will even try to feed it to a mouth that’s not there.,
601,todayilearned,TIL that The Republic of Ireland drew up plans to invade Northern Ireland during the troubles in 1970,
602,todayilearned,"TIL the Olympics used to award medals for arts (literature, architecture, painting etc). Between 1912-1948 a total of 151 medals were awarded - the tradition was brought in because the Ancient Greeks used to hold art events alongside the games.",
603,todayilearned,"TIL Mark Twain wrote an essay entitled Concerning the Jews. He claimed Jews didn't do their part of fighting in America's military. In response, the War Department revealed that Jewish Americans were represented in the military in a larger percentage than their share of the population.",
604,todayilearned,TIL it is estimated that it will take another 300-700 years for the land in northern France to fully recover from the impact of WWI due to the vast amount of unexploded ordnance and poisoned soil.,
605,todayilearned,TIL pedophiles are more likely to abuse teenagers than kids under 12,
606,todayilearned,TIL that a NYPD officer was killed by Nation of Islam members in a mosque while responding to a fake call for help and the investigation was practically shut down following political pressure from Louis Farrakhan and others.,
607,todayilearned,TIL in 2010 a man was rescued while attempting to sail around the United Kingdom. Using only a road map for navigation the 'sailor' had been keeping the coast to his right and in error ended up sailing in circles around the Isle of Sheppey until he ran out fuel.,
608,todayilearned,"TIL on February 15th, 1798 two members of the House of Representatives used a walking stick and a fireplace tongs to attack each other.",
609,todayilearned,TIL that the Beatle’s song Blackbird is about a black woman during the civil rights era.,
610,todayilearned,"TIL In 2019 a man from the UK spent 7 days running 524 miles (842km) on a treadmill, shattering the previous World Record set in 2015.",
611,todayilearned,"TIL Hong Kong will be returned to mainland China in 2047, no matter what. The former United Kingdom colony was given a 50 year contract of independence as stipulated in the so called ""One country, two systems"" agreement.",
612,todayilearned,"TIL the vending machine was invented in the 1st century AD by Hero of Alexandria. It dispensed Holy Water, and was apparently created because people were taking more Holy Water then they were paying for",
613,todayilearned,"TIL that there is a church in Munich, Germany which got new windows in 2019 showing about 3000 lung x-ray pictures from members of the church",
614,todayilearned,"TIL that the Decretum by Burchard of Worms, (c. 950 –1025), recommends two years of penance on fast days for medieval women who have put live fish in their vaginas until the fish dies, then cooking it and feeding it to the object of their affection as a love spell.",
615,todayilearned,"TIL The most sophisticated German espionage operation in the United States was established—and busted—before America even entered the war. The Duquesne spy ring included 30 men and three women, it was toppled in 1941 when a new recruit named William G. Sebold became a double agent.",
616,todayilearned,TIL The last of the Taron people which stood 4 foot 3 on average and were known as real life dwarfs was documented in this video,
617,todayilearned,"TIL that the first time the movie Willy Wonka &amp; the Chocolate Factory was broadcast on American television the first 40 minutes was not shown, because the football game that preceded it went into overtime.",
618,todayilearned,TIL After the Success of Atari 2600 games. Quaker Oats released 13 games for Atari 2600.,
619,todayilearned,TIL Sikhism's god (Ik Onkar) is genderless and is believed to have created life on other worlds besides ours,
620,todayilearned,TIL four new species of epaulette walking sharks were recently discovered off the coast of Australia and Papua New Guinea which are able to travel short distances over land because of their ability to walk using their pectoral fins and live in low to no oxygen conditions for extended periods of time,
621,todayilearned,TIL that Reinhard Heydrich served as the president of the International Criminal Police Commission/INTERPOL from 1940-42,
622,todayilearned,"TIL Florida man Arnold Abbott had been feeding street people at a beach weekly from 1991 till he died age 94 in 2019; he refused to stop even when a FL law limiting public food sharing came out in 2014. FLPD showed up when Abbot was passing out food; an officer demanded: ""Drop that plate right now.""",
623,todayilearned,TIL Rafa (Narcos Mexico character) is still one of Interpol’s top 15 most wanted and has a $20M usd bounty on his head.,
624,todayilearned,"TIL Ligers are a result of breeding in captivity, not the wild. Ligers often die young and usually require a C-Section delivery.",
625,todayilearned,TIL about the United States Camel Corp an experimental corp that lasted 10 years in the mid 19th Century!,
626,todayilearned,TIL: A passenger was turned away from two flights after wearing 10 layers of clothing to avoid baggage fees,
627,todayilearned,TIL that there are Tesla Hearses roaming around.,
628,todayilearned,"TIL Judi Dench was to play two roles in the original London production of Cats, Jennyanydots and Grizabella. Six weeks before opening, she snapped her Achilles tendon during rehearsal, so she couldn't play Jennyanydots. At a later rehearsal she fell off the stage and ended up withdrawing entirely.",
629,todayilearned,"TIL that on September 1, 2007, Earl Thelander of Onawa, Iowa, became the United States' first innocent copper theft fatality",
630,todayilearned,"TIL that a month after giving birth to her first child, a woman was rushed to the hospital for stomach pains. It was discovered she was in labor, giving birth to twins, and that she had 2 wombs.",
631,todayilearned,TIL that the famous World Heritage site of Babylon’s most recent addition of destruction was by Saddam Hussein who built a fake Babylon honoring himself on top of the ruins. It was further destroyed by US and Polish troops whose base was built on the ruins and ran over artifacts with tanks.,
632,todayilearned,"TIL that two men led a team of 80 people to collect over 1.2 million golden orb spiders, milk them for their silk, and create the rarest textile on earth: a golden silk cape",
633,todayilearned,"TIL Several famous actors were decorated during WWII. Henry Fonda won a Bronze Star in the Pacific, Walter Matthau was awarded six battle stars while serving on a B-17. Christopher Lee was a pilot in the Royal Air Force and also won a number of awards.",
634,todayilearned,"TIL cattle in the United States are often fed chicken excrement (once cow can eat up to 3 tons of it every year) because it is cheaper than feeding them hay, grass, alfalfa, etc.",
635,todayilearned,TIL Rats played a small role in the Black Plague as it was primarily transmitted through human-human parasites (fleas and body lice).,
636,todayilearned,TIL that Coca-Cola was originally made to cure addiction,
637,todayilearned,"TIL The Brazilian Expeditionary Force landed in Italy on July 2, 1944, two years after Brazil declared war on the Axis. The BEF landed without weapons, and since there was no arrangement for barracks, the troops remained on the docks. This lack of planning caused controversy in the Brazilian media.",
638,todayilearned,"TIL in 1952, a nuclear reactor in Canada had a partial meltdown. American and Canadian service personnel disassembled the reactor a few minutes at a time to limit radioactive exposure. Jimmy Carter was one of the Americans. His experience led him to cease development of the neutron bomb as POTUS.",
639,todayilearned,"TIL Chris Columbus once successfully intimidated Jamaican locals by correctly predicting a total lunar eclipse. He said that if they stopped providing for him and his crew, God would get angry and make the moon disappear. When the eclipse actually occurred, they begged for God's forgiveness.",
640,todayilearned,"TIL that in 1986, when a murdered woman was found by her husband in their LA apartment, the LAPD considered the case a botched burglary. The woman’s father said that an old lover of his daughter’s husband-an LA cop, was the murderer. He was proven right by a DNA match over 20 years later.",
641,todayilearned,"TIL that the Mexican government sent around 500 of it's elite soldiers to be trained as commandos at Ft. Bragg(USA), in order to better combat the rising drug violence in the country. After training, many of the soldiers returned to Mexico, only to start the brutally violent drug cartel: Los Zetas.",
642,todayilearned,"TIL Przewalski's Horses once thought to be the only true wild Horses never to be domesticated, are actually descended from domesticated Horses that were feralized thousands of years ago",
643,todayilearned,"TIL Daniel Kish is a blind man who taught himself to navigate by echolocation (like bats) by making swift clicking sounds that reflected from objects around him. Using these reflected sounds, he makes a mental image of his surroundings. He now trains others to 'see' the world like he does.",
644,todayilearned,"TIL there are still people that speak Aramaic, or the language actually spoken by Jesus Christ, about 500,000 speakers are left worldwide.",
645,todayilearned,"TIL about Elizabeth Sugrue, Irelands only female executioner. Sentenced to death, she volunteered to hang the other prisoners in exchange for her life, as the local hangman was ill on that day. Her offer was accepted, and she was kept for the job.",
646,todayilearned,"TIL Michael Caine legally changed his name because he got sick of airport security delays caused by his passport bearing his birth name, Maurice Micklewhite. It took him until he was 83 years old to get wound up enough.",
647,todayilearned,"TIL the Weird Al Yankovic song, ""I lost on Jeopardy!"" predates the reboot of the show with Alex Trebek as host; the song was released in 1983 and the show returned in '84. According to Yankovic, many had said the song's popularity caused Merv Griffin to revive the show.",
648,todayilearned,"TIL a Russian eagle named ""Min"" &amp; 3 other eagles being tracked by scientists unexpectedly flew into Iran/Pakistan; the birds racked up so many out-of-network data roaming charges on SMS text transmitters that scientists had to take out a loan &amp; ask for help on social media to pay off the phone bill.",
649,todayilearned,TIL there's a river basin in Venezuela that gets struck by lightening over 200 times per hour for up to 10 hrs straight. It occurs more than 100 times a year and is predictable up to a few months in advanced.,
650,todayilearned,"TIL that Bill Gates' mother, Mary, knew John Opel, CEO of IBM, because both served on the national United Way committee. At Mary's request, Opel set up a meeting with Bill Gates, CEO of then-small software firm Microsoft, to discuss the possibility of using PC-DOS for IBM's about-to-be-released PC.",
651,todayilearned,"TIL that Lego bricks helped solve a twenty-three year old cold case murder in 2014. The murderer allowed his child to play with the bricks in another room while murdering his victim, and fingerprints on a brick that was left behind allowed the police to connect the dots to the killer.",
652,todayilearned,"TIL that during Prohibition in the US, moonshiners would wear ""cow shoes."" The fancy footwear left hoofprints instead of footprints, helping distillers and smugglers evade police.",
653,todayilearned,"TIL Salvador Dali once conned Yoko Ono out of $10,000 by sending her a piece of dried grass instead of a hair from his moustache",
654,todayilearned,"TIL Grizzly Bears are strong enough to smack a human's head off, crushing crushing a bowling ball with their jaws, and running 35 mph",
655,todayilearned,"TIL Pyramids were actually built by paid workers, rather than the slaves",
656,todayilearned,"TIL about an actual ""Sleeping Beauty"" in that there's a 99 year old (100 this coming December) perfectly preserved body of a 1 year old, named Rosalia Lombardo. She died of Pneumonia in 1920 &amp; filled with grief, her father enlisted Alfredo Salafia to embalm her body so she can be preserved forever.",
657,todayilearned,"TIL that the English Crown, fearing the potential devaluation of gold, should the philosopher's stone actually be discovered, made penalties for alchemy very severe. In some cases the punishment for unsanctioned alchemy would include the public hanging of an offender on a gilded scaffold.",
658,todayilearned,"TIL that Italian is often the second language of most older native Italians, and while the locals are said to speak different, they actually predate modern Italian which became the national language in 1861. The “dialects” are often so different that locals can’t understand the other dialects",
659,todayilearned,"TIL the art of Rap Battles (poetic verbal abuse) was first recorded in 15th century Scotland and called Flyting. Although contestants attacked each other spiritedly, they actually had a professional respect for their rival’s vocabulary of invective and would often drink with the loser afterwards.",
660,todayilearned,"TIL that in 1978, an inspection of a damaged U.S. Navy ship revealed the remnants of claws from the tentacles of a giant squid. The claws were much larger than any that had been seen by scientists, indicating that the squid was of a size substantially greater than any that had been documented.",
661,todayilearned,"TIL that spiders can fly through still air for miles using earth's electric fields. The process is initiated by ""Trichobothria"", a particular kind of hair growing amidst many others on spider's bodies.",
662,todayilearned,"TIL Having two small children means on average someone is sick in a household 29 weeks out of the year, meaning the household has a sickness more often than it is healthy.",
663,todayilearned,"TIL that the word “soybean” is named after soy sauce, not the other way around.",
664,todayilearned,"TIL while traveling Marco Polo heard stories of a giant bird living in Madagascar. He assumed the giant bird was Roc the legendary eagle from Middle Eastern mythology. Many centuries later, bones and eggs discovered on the island proved that giant ostrich like birds once lived in Madagascar.",
665,todayilearned,"TIL, ""Friends"" deleted a scene about joking with bombs at an airport, that was supposed to air two weeks after 9/11.",
666,todayilearned,TIL Project Orion was an interstellar spaceship concept that the U.S. calculated could reach 5% the speed of light by shooting atomic bombs of Hiroshima/Nagasaki power out the back. Carl Sagan later said such an engine also would be a great way to dispose of humanity's nukes.,
667,todayilearned,TIL Disney cut a post-credits 'casting couch' reference scene (between the Prospector and two Barbie dolls) from Toy Story 2 when they re-released the DVD in 2019 alongside the theatrical release of Toy Story 4.,
668,todayilearned,"TIL the line of thinking 'If I Can't Have It, Neither Can You' is called 'Crab Mentality' because when a crab in a bucket is trying to escape, the others will pull it down",
669,todayilearned,"TIL there are twin astronauts, Mark and Scott Kelly, born on February 21 1964. Scott spent 340 days in the International Space Station. During and after Scott's year-long mission, the brothers were studied to find physical differences caused by living in space versus a baseline on Earth.",
670,todayilearned,"TIL when a 36-year-old Indian man who had been teased his entire life for looking pregnant got the condition checked out, the doctors ended up pulling out hair, hands, bones &amp; limbs of the man’s twin brother—who had been trapped in his twin as a fetus &amp; continued to grow post-birth—from his stomach.",
671,todayilearned,"TIL of Jean-Dominique Bauby, a man who had a stroke at 43 years old and after a 20-day coma, awoke to find that he was almost fully paralyzed; he could only use his left eyelid. He wrote a memoir, by blinking when the correct letter was said by a person reciting the alphabet over and over again.",
672,todayilearned,"TIL that Matthew Perry was addicted to painkillers, and revealed that due to his addiction, he doesn't remember filming seasons 3 to 6 of Friends",
673,todayilearned,"TIL Before 1995, anyone who wanted a domain name could register it FREE OF CHARGE. That all changed when the National Science Foundation awarded tech consulting company Network Solutions the ability to charge for registration. Domain prices began at $100 for a two-year registration.",
674,todayilearned,"TIL about the Black Sapote or Chocolate Pudding Fruit. When ripe, the fruit has the texture and taste of chocolate, and can be used as a substitute in recipes or milkshakes. It also contains 4 times as much vitamin C as an orange.",
675,todayilearned,"TIL: Among the oldest companies in the world still in operation are - St. Peter Stifts Kulinarium, Austria (Restaurant, opened in 803), Monnaie de Paris, France (Mint, opened in 864), and Sean's Bar, Ireland (Pub, which claim to have been opened in 900)",
676,todayilearned,TIL that a large Shamrock Shake has more than 9x the amount of sugar as a glazed donut,
677,todayilearned,"TIL that 12pt Courier is the standard font for film script writing because it's a fixed-width font meaning letters have equal spaces between them, so 55 lines on a page equals about a minute of screen time",
678,todayilearned,TIL Eşref Armağan is a naturally visually impaired Turkish man and was able to successfully portray models of objects he had not seen throughout his life by touching them with his fingertips. He is the first blind man who drew perspective art.,
679,todayilearned,TIL Arabs invaded Sicily for more than 200 years and that's why Sicilians have darker skin and black hair compared to the rest of Europe,
680,todayilearned,"TIL: According to a new study, the placebo effect of 'tricking' the mind into thinking its been healed works even when the participants are told they are taking a placebo",
681,todayilearned,"TIL Nagasaki was the center of Japanese Catholicism and over 8,000 Catholics were among the 75,000 killed when a nuclear bomb was dropped over the city.",
682,todayilearned,"TIL Shaun of the Dead (2004), Hot Fuzz (2007), and The World's End (2013) are known as 'The Three Flavors of Cornetto Trilogy"" written and directed by Edgar Wright. Each Cornetto flavor (color) represents the themes: Red = blood/gore (Shaun), Blue = cop movie (Fuzz), Green = sci/fi (World's End)",
683,todayilearned,"TIL the ""Cheerios effect"" is an interesting fluid dynamics phenomenon that happens in cereal bowls. When there are just a few bits of cereal left floating on top of the milk, they tend to cluster together in the middle or around the edges of the bowl, rather than dispersing across the surface.",
684,todayilearned,"TIL that the quarantine flag, also called the “Yellow Jack”, is an international signal flag that was last flown during the 2002-03 SARS outbreak. The flag is flown from a ship that is either arriving in port with known serious health problems or that has been placed under quarantine.",
685,todayilearned,TIL that a wrong Statue of Liberty on a stamp cost the USPS $3.5 million.,
686,todayilearned,TIL kraftwerk have a phone that doesnt ring that they answer at a specific time,
687,todayilearned,"TIL Mantis shrimp can whack and crack a crab's claw with its hammer-like claws. It keeps doing this until its prey is smashed to pieces so that it can eat the inner flesh. The speed of the whack has been measured at 75 feet/sec, and the heat generated by this whack also stuns and kills its prey.",
688,todayilearned,"TIL the monkey face orchid, or scientifically, the Dracula simia, is a rare orchid which is native to the tropical cloud forests of Southeastern Ecuador and Peru and likes to live in elevations above 2,000 feet. Its fragrance can described as a ripe orange scent which it emits when it blooms.",
689,todayilearned,TIL: Clueless (film) is a modern re imagining of the Jane Austin Novel Emma,
690,todayilearned,"TIL that in the classic Kubrick film, Peter Sellers’ eccentric character Dr. Strangelove suffered from agonistic apraxia, or ""alien hand syndrome"". It's caused by damaging the corpus callosum—the nerve fibers that connect the brain's two hemispheres. It’s now often known as Dr. Strangelove Syndrome.",
691,todayilearned,Til indigenous people of mexico have only regained their pre-colonial population of 25 million this century,
692,todayilearned,"TIL In 2011 Toronto, ON installed bike lanes called Jarvis bike lanes at a cost of $59,000 CAD, but shortly after election in 2012 Mayor Rob Ford ordered the lanes removed at a cost of $200,000 CAD.",
693,todayilearned,TIL ardent defender of slavery John Rutledge attempted to commit suicide by drowning after the Senate rejected his appointment as Chief Justice. Two slaves saved his life and he lived 5 more years,
694,todayilearned,TIL angler fish interestingly begin reproduction with the typically larger female absorbing the smaller male into its body. The two share a circulatory system; the male receives nutrients from the female; and the male internally provides sperm to the female. One female often fuses with many males.,
695,todayilearned,"TIL about Limerence, an emotional and psychological obsession to have a relationship with someone (called Limerent Object) and suffer uncontrollable fantasies and seeing signs of interest where there are none",
696,todayilearned,"TIL that the National Art Gallery of Australia holds a monthly 'Sensory Sunday' where people on the autism spectrum, those with social anxiety and other neuro diverse folk can visit works of art in a more relaxed environment",
697,todayilearned,"TIL while Benjamin Franklin was in Paris during the American Revolution, his secretary was a British spy. The spy used the cover of weekly letters about “gallantry” (exploits with women). He would write in-between the lines in a special ink and leave the letter in a dead drop every Tuesday night.",
698,todayilearned,TIL that some farmers in Bangladesh are now raising ducks instead of chicken because ducks can float during floods.,
699,todayilearned,"TIL of 'Taco Rice' an Tex-Mex inspired Okinawan dish consisting of taco flavored hamburger meat on top of white rice along with cheese, lettuce, and tomatoes.",
700,todayilearned,"TIL 35mm film has a digital equivalent of 6K resolution, while 70mm film has the digital equivalent of 12K resolution",
701,todayilearned,TIL that 100 percent of Florida’s orange trees are infected with a deadly fungus and face extinction.,
702,todayilearned,"TIL that La Paz, Bolivia, uses aerial gondolas for city transportation instead of subways or streetcars.",
703,todayilearned,"TIL that Alexander Graham Bell, inventor of the telephone, developed the first metal detector in an attempt to locate a bullet lodged inside President James Garfield after he was shot in 1881. The machine failed, in part, due to interference caused by steel wires in the president's bed mattress.",
704,todayilearned,"TIL: About Aerogel, an insulator up to R-30 per inch, or the equivalent of 10 inches of fiberglass insulation. It's been used on the Mars Rover. It's also more expensive than gold by weight.",
705,todayilearned,TIL that importing horses was banned in Iceland in 982 by the Vikings. The ban has never been lifted.,
706,todayilearned,TIL that the Deathwatch Beetle loses an average of 13.5% of its body mass in a single ejaculation.,
707,todayilearned,"TIL that button, cremini and portobello are all the same mushroom in different stages of growth.",
708,todayilearned,TIL Ukrainian Petro Prokopovych is considered the founder of commercial beekeeping for his invention of a hive frame and a crude queen excluder between brood and honey chambers,
709,todayilearned,"TIL about the Overton window, which defines what political ideas the mainstream sees as radical according to what they're used to, even if they are not in fact radical.",
710,todayilearned,"TIL that Jerry Lee Lewis was once arrested outside Graceland, drunk with a loaded gun.",
711,todayilearned,"TIL that despite being the 20th longest river in world, the Yukon River only has 4 vehicle-carrying bridges spanning it.",
